company,company_activity_count,company_activity_norm
company_521048,3,0.006185567010309278
company_762186,3,0.006185567010309278
company_258431,3,0.006185567010309278
company_392893,3,0.006185567010309278
company_384464,3,0.006185567010309278
company_582768,3,0.006185567010309278
company_254698,3,0.006185567010309278
company_569086,3,0.006185567010309278
company_093660,3,0.006185567010309278
company_199282,3,0.006185567010309278
company_312681,3,0.006185567010309278
company_787081,3,0.006185567010309278
company_760268,3,0.006185567010309278
company_398053,3,0.006185567010309278
company_929955,3,0.006185567010309278
company_875550,3,0.006185567010309278
company_148491,3,0.006185567010309278
company_576017,3,0.006185567010309278
company_208475,3,0.006185567010309278
company_459361,3,0.006185567010309278
company_256299,3,0.006185567010309278
company_645020,3,0.006185567010309278
company_010160,3,0.006185567010309278
company_175229,3,0.006185567010309278
company_758520,3,0.006185567010309278
company_345849,3,0.006185567010309278
company_078985,3,0.006185567010309278
company_236202,3,0.006185567010309278
company_342789,3,0.006185567010309278
company_341424,3,0.006185567010309278
company_634547,3,0.006185567010309278
company_956183,3,0.006185567010309278
company_279456,3,0.006185567010309278
company_339875,3,0.006185567010309278
company_842754,3,0.006185567010309278
company_423202,3,0.006185567010309278
company_028148,3,0.006185567010309278
company_358124,3,0.006185567010309278
company_634309,3,0.006185567010309278
company_804961,3,0.006185567010309278
company_048514,3,0.006185567010309278
company_580218,3,0.006185567010309278
company_654419,3,0.006185567010309278
company_423684,3,0.006185567010309278
company_439465,3,0.006185567010309278
company_610827,3,0.006185567010309278
company_348241,3,0.006185567010309278
company_309073,3,0.006185567010309278
company_448889,3,0.006185567010309278
company_519728,3,0.006185567010309278
company_195758,3,0.006185567010309278
company_358659,3,0.006185567010309278
company_146077,3,0.006185567010309278
company_529529,3,0.006185567010309278
company_547933,3,0.006185567010309278
company_543320,3,0.006185567010309278
company_075684,3,0.006185567010309278
company_365288,3,0.006185567010309278
company_143288,3,0.006185567010309278
company_781185,3,0.006185567010309278
company_076160,3,0.006185567010309278
company_766085,3,0.006185567010309278
company_915539,3,0.006185567010309278
company_920497,3,0.006185567010309278
company_388731,3,0.006185567010309278
company_766789,3,0.006185567010309278
company_693346,3,0.006185567010309278
company_462904,3,0.006185567010309278
company_605158,3,0.006185567010309278
company_656183,3,0.006185567010309278
company_273648,3,0.006185567010309278
company_566105,3,0.006185567010309278
company_011807,3,0.006185567010309278
company_994588,3,0.006185567010309278
company_713581,3,0.006185567010309278
company_851987,3,0.006185567010309278
company_251093,3,0.006185567010309278
company_778834,3,0.006185567010309278
company_608583,3,0.006185567010309278
company_289956,3,0.006185567010309278
company_038199,3,0.006185567010309278
company_420975,3,0.006185567010309278
company_691252,3,0.006185567010309278
company_989261,3,0.006185567010309278
company_311866,3,0.006185567010309278
company_534957,3,0.006185567010309278
company_983609,3,0.006185567010309278
company_160021,3,0.006185567010309278
company_024604,3,0.006185567010309278
company_002940,3,0.006185567010309278
company_782967,3,0.006185567010309278
company_790863,3,0.006185567010309278
company_060245,3,0.006185567010309278
company_091481,3,0.006185567010309278
company_772383,3,0.006185567010309278
company_887308,3,0.006185567010309278
company_139616,3,0.006185567010309278
company_928515,3,0.006185567010309278
company_202724,3,0.006185567010309278
company_744964,3,0.006185567010309278
company_276398,3,0.006185567010309278
company_131814,3,0.006185567010309278
company_837937,3,0.006185567010309278
company_084970,3,0.006185567010309278
company_826137,3,0.006185567010309278
company_976472,3,0.006185567010309278
company_023085,3,0.006185567010309278
company_292186,3,0.006185567010309278
company_046731,3,0.006185567010309278
company_480639,3,0.006185567010309278
company_130039,3,0.006185567010309278
company_718938,3,0.006185567010309278
company_205388,3,0.006185567010309278
company_082346,3,0.006185567010309278
company_375540,3,0.006185567010309278
company_212742,3,0.006185567010309278
company_035173,3,0.006185567010309278
company_950181,3,0.006185567010309278
company_565958,3,0.006185567010309278
company_798125,3,0.006185567010309278
company_470998,3,0.006185567010309278
company_561318,3,0.006185567010309278
company_161023,3,0.006185567010309278
company_785152,3,0.006185567010309278
company_625152,3,0.006185567010309278
company_543482,3,0.006185567010309278
company_552044,3,0.006185567010309278
company_206750,3,0.006185567010309278
company_144898,3,0.006185567010309278
company_975593,3,0.006185567010309278
company_693084,3,0.006185567010309278
company_419246,3,0.006185567010309278
company_366102,3,0.006185567010309278
company_795483,3,0.006185567010309278
company_947029,3,0.006185567010309278
company_610989,3,0.006185567010309278
company_369999,3,0.006185567010309278
company_951136,3,0.006185567010309278
company_316754,3,0.006185567010309278
company_131208,3,0.006185567010309278
company_931751,3,0.006185567010309278
company_405810,3,0.006185567010309278
company_514559,3,0.006185567010309278
company_307158,3,0.006185567010309278
company_603096,3,0.006185567010309278
company_387935,3,0.006185567010309278
company_871153,3,0.006185567010309278
company_010382,3,0.006185567010309278
company_463997,3,0.006185567010309278
company_406955,3,0.006185567010309278
company_086272,3,0.006185567010309278
company_987379,3,0.006185567010309278
company_335434,3,0.006185567010309278
company_740761,3,0.006185567010309278
company_645272,3,0.006185567010309278
company_699086,3,0.006185567010309278
company_048328,3,0.006185567010309278
company_572227,3,0.006185567010309278
company_533622,3,0.006185567010309278
company_200345,3,0.006185567010309278
company_383814,3,0.006185567010309278
company_132115,3,0.006185567010309278
company_188653,3,0.006185567010309278
company_421632,3,0.006185567010309278
company_208274,3,0.006185567010309278
company_323335,3,0.006185567010309278
company_872632,3,0.006185567010309278
company_788679,3,0.006185567010309278
company_789007,3,0.006185567010309278
company_017498,3,0.006185567010309278
company_252911,3,0.006185567010309278
company_912217,3,0.006185567010309278
company_109264,3,0.006185567010309278
company_998244,3,0.006185567010309278
company_046898,3,0.006185567010309278
company_857478,3,0.006185567010309278
company_375161,3,0.006185567010309278
company_365897,3,0.006185567010309278
company_053536,3,0.006185567010309278
company_324798,3,0.006185567010309278
company_271745,3,0.006185567010309278
company_733787,3,0.006185567010309278
company_395308,3,0.006185567010309278
company_544700,3,0.006185567010309278
company_488480,3,0.006185567010309278
company_237826,3,0.006185567010309278
company_222518,3,0.006185567010309278
company_407272,3,0.006185567010309278
company_192824,3,0.006185567010309278
company_490473,3,0.006185567010309278
company_892111,3,0.006185567010309278
company_968221,3,0.006185567010309278
company_169421,3,0.006185567010309278
company_872214,3,0.006185567010309278
company_530687,3,0.006185567010309278
company_700354,3,0.006185567010309278
company_845148,3,0.006185567010309278
company_546790,3,0.006185567010309278
company_029018,3,0.006185567010309278
company_216790,3,0.006185567010309278
company_184691,3,0.006185567010309278
company_513208,3,0.006185567010309278
company_860275,3,0.006185567010309278
company_899545,3,0.006185567010309278
company_826203,3,0.006185567010309278
company_898305,3,0.006185567010309278
company_969475,3,0.006185567010309278
company_320354,3,0.006185567010309278
company_793422,3,0.006185567010309278
company_308337,3,0.006185567010309278
company_298652,3,0.006185567010309278
company_236772,3,0.006185567010309278
company_618289,3,0.006185567010309278
company_270035,3,0.006185567010309278
company_019056,3,0.006185567010309278
company_430777,3,0.006185567010309278
company_295672,3,0.006185567010309278
company_784957,3,0.006185567010309278
company_401511,3,0.006185567010309278
company_559709,3,0.006185567010309278
company_713423,3,0.006185567010309278
company_066991,3,0.006185567010309278
company_140983,3,0.006185567010309278
company_771093,3,0.006185567010309278
company_893663,3,0.006185567010309278
company_001959,3,0.006185567010309278
company_555247,3,0.006185567010309278
company_293195,3,0.006185567010309278
company_075890,3,0.006185567010309278
company_783088,3,0.006185567010309278
company_027847,3,0.006185567010309278
company_807800,3,0.006185567010309278
company_116916,3,0.006185567010309278
company_598703,3,0.006185567010309278
company_542216,3,0.006185567010309278
company_010391,3,0.006185567010309278
company_054021,3,0.006185567010309278
company_213419,3,0.006185567010309278
company_451671,3,0.006185567010309278
company_291001,3,0.006185567010309278
company_621956,3,0.006185567010309278
company_054082,3,0.006185567010309278
company_569943,3,0.006185567010309278
company_231566,3,0.006185567010309278
company_746643,3,0.006185567010309278
company_695106,3,0.006185567010309278
company_165935,3,0.006185567010309278
company_804880,3,0.006185567010309278
company_299965,3,0.006185567010309278
company_055267,3,0.006185567010309278
company_523537,3,0.006185567010309278
company_972633,3,0.006185567010309278
company_434099,3,0.006185567010309278
company_820872,3,0.006185567010309278
company_535240,3,0.006185567010309278
company_287678,3,0.006185567010309278
company_361889,3,0.006185567010309278
company_597006,3,0.006185567010309278
company_000698,3,0.006185567010309278
company_268198,3,0.006185567010309278
company_938567,3,0.006185567010309278
company_776775,3,0.006185567010309278
company_148519,3,0.006185567010309278
company_644983,3,0.006185567010309278
company_058652,3,0.006185567010309278
company_250642,3,0.006185567010309278
company_462178,3,0.006185567010309278
company_533871,3,0.006185567010309278
company_969855,3,0.006185567010309278
company_754194,3,0.006185567010309278
company_578725,3,0.006185567010309278
company_969908,3,0.006185567010309278
company_857026,3,0.006185567010309278
company_338956,3,0.006185567010309278
company_813574,3,0.006185567010309278
company_766129,3,0.006185567010309278
company_074045,3,0.006185567010309278
company_601525,3,0.006185567010309278
company_474202,3,0.006185567010309278
company_892226,3,0.006185567010309278
company_795167,3,0.006185567010309278
company_437635,3,0.006185567010309278
company_797302,3,0.006185567010309278
company_657452,3,0.006185567010309278
company_759879,3,0.006185567010309278
company_441085,3,0.006185567010309278
company_444982,3,0.006185567010309278
company_057180,3,0.006185567010309278
company_060441,3,0.006185567010309278
company_875667,3,0.006185567010309278
company_078193,3,0.006185567010309278
company_882799,3,0.006185567010309278
company_437939,3,0.006185567010309278
company_515253,3,0.006185567010309278
company_658901,3,0.006185567010309278
company_777339,3,0.006185567010309278
company_224311,3,0.006185567010309278
company_369933,3,0.006185567010309278
company_495204,3,0.006185567010309278
company_557744,3,0.006185567010309278
company_360034,3,0.006185567010309278
company_947667,3,0.006185567010309278
company_800134,3,0.006185567010309278
company_052729,3,0.006185567010309278
company_563863,3,0.006185567010309278
company_044930,3,0.006185567010309278
company_915481,3,0.006185567010309278
company_800139,3,0.006185567010309278
company_544635,3,0.006185567010309278
company_688540,3,0.006185567010309278
company_054786,3,0.006185567010309278
company_200410,3,0.006185567010309278
company_764841,3,0.006185567010309278
company_772228,3,0.006185567010309278
company_538659,3,0.006185567010309278
company_272222,3,0.006185567010309278
company_847631,3,0.006185567010309278
company_451506,3,0.006185567010309278
company_457146,3,0.006185567010309278
company_233260,3,0.006185567010309278
company_759838,3,0.006185567010309278
company_740291,3,0.006185567010309278
company_753721,3,0.006185567010309278
company_035689,3,0.006185567010309278
company_589696,3,0.006185567010309278
company_992242,3,0.006185567010309278
company_282657,3,0.006185567010309278
company_163426,3,0.006185567010309278
company_490442,3,0.006185567010309278
company_498336,3,0.006185567010309278
company_841252,3,0.006185567010309278
company_893455,3,0.006185567010309278
company_806872,3,0.006185567010309278
company_431195,3,0.006185567010309278
company_375825,3,0.006185567010309278
company_315588,3,0.006185567010309278
company_350210,3,0.006185567010309278
company_735335,3,0.006185567010309278
company_141235,3,0.006185567010309278
company_554741,3,0.006185567010309278
company_979100,3,0.006185567010309278
company_701689,3,0.006185567010309278
company_375589,3,0.006185567010309278
company_941659,3,0.006185567010309278
company_294833,3,0.006185567010309278
company_474931,3,0.006185567010309278
company_852349,3,0.006185567010309278
company_903032,3,0.006185567010309278
company_735659,3,0.006185567010309278
company_061118,3,0.006185567010309278
company_908047,3,0.006185567010309278
company_534072,3,0.006185567010309278
company_485335,3,0.006185567010309278
company_722154,3,0.006185567010309278
company_813694,3,0.006185567010309278
company_021912,3,0.006185567010309278
company_202037,3,0.006185567010309278
company_195105,3,0.006185567010309278
company_507562,3,0.006185567010309278
company_321169,3,0.006185567010309278
company_272388,3,0.006185567010309278
company_592428,3,0.006185567010309278
company_321570,3,0.006185567010309278
company_515888,3,0.006185567010309278
company_142507,3,0.006185567010309278
company_925369,3,0.006185567010309278
company_331467,3,0.006185567010309278
company_992338,3,0.006185567010309278
company_138269,3,0.006185567010309278
company_229775,3,0.006185567010309278
company_864199,3,0.006185567010309278
company_514604,3,0.006185567010309278
company_078728,3,0.006185567010309278
company_458409,3,0.006185567010309278
company_840707,3,0.006185567010309278
company_477889,3,0.006185567010309278
company_063471,3,0.006185567010309278
company_806281,3,0.006185567010309278
company_484908,3,0.006185567010309278
company_665014,3,0.006185567010309278
company_127219,3,0.006185567010309278
company_936466,3,0.006185567010309278
company_393307,3,0.006185567010309278
company_825686,3,0.006185567010309278
company_698142,3,0.006185567010309278
company_897173,3,0.006185567010309278
company_554623,3,0.006185567010309278
company_775154,3,0.006185567010309278
company_858108,3,0.006185567010309278
company_496494,3,0.006185567010309278
company_348985,3,0.006185567010309278
company_868791,3,0.006185567010309278
company_906410,3,0.006185567010309278
company_737965,3,0.006185567010309278
company_224912,3,0.006185567010309278
company_156229,3,0.006185567010309278
company_579858,3,0.006185567010309278
company_682377,3,0.006185567010309278
company_783566,3,0.006185567010309278
company_736173,3,0.006185567010309278
company_131500,3,0.006185567010309278
company_645093,3,0.006185567010309278
company_644226,3,0.006185567010309278
company_397531,3,0.006185567010309278
company_486490,3,0.006185567010309278
company_408906,3,0.006185567010309278
company_498171,3,0.006185567010309278
company_201539,3,0.006185567010309278
company_272126,3,0.006185567010309278
company_988395,3,0.006185567010309278
company_947148,3,0.006185567010309278
company_694121,3,0.006185567010309278
company_429712,3,0.006185567010309278
company_719879,3,0.006185567010309278
company_515932,3,0.006185567010309278
company_482399,3,0.006185567010309278
company_372694,3,0.006185567010309278
company_358758,3,0.006185567010309278
company_044071,3,0.006185567010309278
company_552522,3,0.006185567010309278
company_490899,3,0.006185567010309278
company_183581,3,0.006185567010309278
company_046631,3,0.006185567010309278
company_514498,3,0.006185567010309278
company_474844,3,0.006185567010309278
company_720420,3,0.006185567010309278
company_757008,3,0.006185567010309278
company_871454,3,0.006185567010309278
company_239363,3,0.006185567010309278
company_299633,3,0.006185567010309278
company_679425,3,0.006185567010309278
company_692261,3,0.006185567010309278
company_341989,3,0.006185567010309278
company_091504,3,0.006185567010309278
company_371489,3,0.006185567010309278
company_014841,3,0.006185567010309278
company_546734,3,0.006185567010309278
company_341715,3,0.006185567010309278
company_061124,3,0.006185567010309278
company_300224,3,0.006185567010309278
company_467805,3,0.006185567010309278
company_532105,3,0.006185567010309278
company_880861,3,0.006185567010309278
company_670128,3,0.006185567010309278
company_154312,3,0.006185567010309278
company_206962,3,0.006185567010309278
company_316144,3,0.006185567010309278
company_901054,3,0.006185567010309278
company_753713,3,0.006185567010309278
company_224814,3,0.006185567010309278
company_644178,3,0.006185567010309278
company_318032,3,0.006185567010309278
company_035130,3,0.006185567010309278
company_894336,3,0.006185567010309278
company_116249,3,0.006185567010309278
company_700726,3,0.006185567010309278
company_155588,3,0.006185567010309278
company_669533,3,0.006185567010309278
company_939380,3,0.006185567010309278
company_390273,3,0.006185567010309278
company_638294,3,0.006185567010309278
company_194785,3,0.006185567010309278
company_451344,3,0.006185567010309278
company_236484,3,0.006185567010309278
company_762202,3,0.006185567010309278
company_412372,3,0.006185567010309278
company_497612,3,0.006185567010309278
company_546313,3,0.006185567010309278
company_523584,3,0.006185567010309278
company_928681,3,0.006185567010309278
company_404310,3,0.006185567010309278
company_796476,3,0.006185567010309278
company_978234,3,0.006185567010309278
company_943633,3,0.006185567010309278
company_885345,3,0.006185567010309278
company_997450,3,0.006185567010309278
company_159454,3,0.006185567010309278
company_812512,3,0.006185567010309278
company_299446,3,0.006185567010309278
company_384669,3,0.006185567010309278
company_743427,3,0.006185567010309278
company_608563,3,0.006185567010309278
company_944761,3,0.006185567010309278
company_541418,3,0.006185567010309278
company_800651,3,0.006185567010309278
company_233618,3,0.006185567010309278
company_249215,3,0.006185567010309278
company_237198,3,0.006185567010309278
company_307496,3,0.006185567010309278
company_530122,3,0.006185567010309278
company_633944,3,0.006185567010309278
company_356244,3,0.006185567010309278
company_481861,3,0.006185567010309278
company_034624,3,0.006185567010309278
company_278592,3,0.006185567010309278
company_805583,3,0.006185567010309278
company_821285,3,0.006185567010309278
company_067776,3,0.006185567010309278
company_898280,3,0.006185567010309278
company_457229,3,0.006185567010309278
company_338757,3,0.006185567010309278
company_781297,3,0.006185567010309278
company_574574,3,0.006185567010309278
company_876985,3,0.006185567010309278
company_677105,3,0.006185567010309278
company_262125,3,0.006185567010309278
company_228318,3,0.006185567010309278
company_298831,3,0.006185567010309278
company_427820,3,0.006185567010309278
company_827038,3,0.006185567010309278
company_930571,3,0.006185567010309278
company_535104,3,0.006185567010309278
company_556747,3,0.006185567010309278
company_834689,3,0.006185567010309278
company_822625,3,0.006185567010309278
company_162270,3,0.006185567010309278
company_985064,3,0.006185567010309278
company_196553,3,0.006185567010309278
company_089833,3,0.006185567010309278
company_609136,3,0.006185567010309278
company_699254,3,0.006185567010309278
company_862480,3,0.006185567010309278
company_844221,3,0.006185567010309278
company_753100,3,0.006185567010309278
company_321086,3,0.006185567010309278
company_274809,3,0.006185567010309278
company_582545,3,0.006185567010309278
company_483651,3,0.006185567010309278
company_989445,3,0.006185567010309278
company_240632,3,0.006185567010309278
company_786663,3,0.006185567010309278
company_334114,3,0.006185567010309278
company_485342,3,0.006185567010309278
company_017348,3,0.006185567010309278
company_105788,3,0.006185567010309278
company_592826,3,0.006185567010309278
company_876747,3,0.006185567010309278
company_936450,3,0.006185567010309278
company_695593,3,0.006185567010309278
company_791344,3,0.006185567010309278
company_189065,3,0.006185567010309278
company_764336,3,0.006185567010309278
company_488862,3,0.006185567010309278
company_509431,3,0.006185567010309278
company_776340,3,0.006185567010309278
company_945363,3,0.006185567010309278
company_528484,3,0.006185567010309278
company_571856,3,0.006185567010309278
company_145921,3,0.006185567010309278
company_705883,3,0.006185567010309278
company_254612,3,0.006185567010309278
company_360905,3,0.006185567010309278
company_017371,3,0.006185567010309278
company_746886,3,0.006185567010309278
company_626757,3,0.006185567010309278
company_034085,3,0.006185567010309278
company_495806,3,0.006185567010309278
company_055867,3,0.006185567010309278
company_781182,3,0.006185567010309278
company_764165,3,0.006185567010309278
company_876868,3,0.006185567010309278
company_020647,3,0.006185567010309278
company_441301,3,0.006185567010309278
company_659014,3,0.006185567010309278
company_806598,3,0.006185567010309278
company_353142,3,0.006185567010309278
company_611128,3,0.006185567010309278
company_864353,3,0.006185567010309278
company_199535,3,0.006185567010309278
company_500513,3,0.006185567010309278
company_709115,3,0.006185567010309278
company_224919,3,0.006185567010309278
company_668093,3,0.006185567010309278
company_455001,3,0.006185567010309278
company_706961,3,0.006185567010309278
company_301312,3,0.006185567010309278
company_982866,3,0.006185567010309278
company_158292,3,0.006185567010309278
company_257104,3,0.006185567010309278
company_421227,3,0.006185567010309278
company_636729,3,0.006185567010309278
company_303198,3,0.006185567010309278
company_611848,3,0.006185567010309278
company_147031,3,0.006185567010309278
company_765421,3,0.006185567010309278
company_874304,3,0.006185567010309278
company_095446,3,0.006185567010309278
company_206510,3,0.006185567010309278
company_527083,3,0.006185567010309278
company_763391,3,0.006185567010309278
company_344444,3,0.006185567010309278
company_119282,3,0.006185567010309278
company_273605,3,0.006185567010309278
company_952043,3,0.006185567010309278
company_248358,3,0.006185567010309278
company_304647,3,0.006185567010309278
company_542916,3,0.006185567010309278
company_883882,3,0.006185567010309278
company_573046,3,0.006185567010309278
company_565143,3,0.006185567010309278
company_721026,3,0.006185567010309278
company_474036,3,0.006185567010309278
company_522576,3,0.006185567010309278
company_105820,3,0.006185567010309278
company_127492,3,0.006185567010309278
company_438356,3,0.006185567010309278
company_078720,3,0.006185567010309278
company_522222,3,0.006185567010309278
company_870587,3,0.006185567010309278
company_382655,3,0.006185567010309278
company_896911,3,0.006185567010309278
company_000320,3,0.006185567010309278
company_465388,3,0.006185567010309278
company_624630,3,0.006185567010309278
company_601216,3,0.006185567010309278
company_802739,3,0.006185567010309278
company_638480,3,0.006185567010309278
company_796313,3,0.006185567010309278
company_500524,3,0.006185567010309278
company_958430,3,0.006185567010309278
company_136706,3,0.006185567010309278
company_034788,3,0.006185567010309278
company_126704,3,0.006185567010309278
company_321540,3,0.006185567010309278
company_331493,3,0.006185567010309278
company_327233,3,0.006185567010309278
company_699894,3,0.006185567010309278
company_291378,3,0.006185567010309278
company_531023,3,0.006185567010309278
company_456066,3,0.006185567010309278
company_796573,3,0.006185567010309278
company_965008,3,0.006185567010309278
company_344973,3,0.006185567010309278
company_667392,3,0.006185567010309278
company_201535,3,0.006185567010309278
company_014905,3,0.006185567010309278
company_286040,3,0.006185567010309278
company_172735,3,0.006185567010309278
company_043031,3,0.006185567010309278
company_240006,3,0.006185567010309278
company_755482,3,0.006185567010309278
company_440428,3,0.006185567010309278
company_021202,3,0.006185567010309278
company_598080,3,0.006185567010309278
company_102243,3,0.006185567010309278
company_595078,3,0.006185567010309278
company_326442,3,0.006185567010309278
company_327089,3,0.006185567010309278
company_294197,3,0.006185567010309278
company_923921,3,0.006185567010309278
company_348877,3,0.006185567010309278
company_987982,3,0.006185567010309278
company_605538,3,0.006185567010309278
company_533372,3,0.006185567010309278
company_113764,3,0.006185567010309278
company_869897,3,0.006185567010309278
company_671275,3,0.006185567010309278
company_430804,3,0.006185567010309278
company_528182,3,0.006185567010309278
company_027673,3,0.006185567010309278
company_799513,3,0.006185567010309278
company_994920,3,0.006185567010309278
company_726457,3,0.006185567010309278
company_764602,3,0.006185567010309278
company_160662,3,0.006185567010309278
company_827661,3,0.006185567010309278
company_805849,3,0.006185567010309278
company_417138,3,0.006185567010309278
company_258313,3,0.006185567010309278
company_844564,3,0.006185567010309278
company_224045,3,0.006185567010309278
company_291253,3,0.006185567010309278
company_443012,3,0.006185567010309278
company_764449,3,0.006185567010309278
company_626662,3,0.006185567010309278
company_367018,3,0.006185567010309278
company_212402,3,0.006185567010309278
company_633524,3,0.006185567010309278
company_203983,3,0.006185567010309278
company_846162,3,0.006185567010309278
company_094715,3,0.006185567010309278
company_909613,3,0.006185567010309278
company_887520,3,0.006185567010309278
company_763577,3,0.006185567010309278
company_109274,3,0.006185567010309278
company_672747,3,0.006185567010309278
company_093718,3,0.006185567010309278
company_328833,3,0.006185567010309278
company_297721,3,0.006185567010309278
company_231794,3,0.006185567010309278
company_549394,3,0.006185567010309278
company_402023,3,0.006185567010309278
company_025547,3,0.006185567010309278
company_544650,3,0.006185567010309278
company_890512,3,0.006185567010309278
company_547890,3,0.006185567010309278
company_348268,3,0.006185567010309278
company_607281,3,0.006185567010309278
company_198615,3,0.006185567010309278
company_281034,3,0.006185567010309278
company_453772,3,0.006185567010309278
company_527629,3,0.006185567010309278
company_764684,3,0.006185567010309278
company_838272,3,0.006185567010309278
company_449829,3,0.006185567010309278
company_683066,3,0.006185567010309278
company_508289,3,0.006185567010309278
company_273044,3,0.006185567010309278
company_359232,3,0.006185567010309278
company_395558,3,0.006185567010309278
company_667909,3,0.006185567010309278
company_406518,3,0.006185567010309278
company_975278,3,0.006185567010309278
company_730735,3,0.006185567010309278
company_217448,3,0.006185567010309278
company_277265,3,0.006185567010309278
company_066562,3,0.006185567010309278
company_337039,3,0.006185567010309278
company_340248,3,0.006185567010309278
company_464625,3,0.006185567010309278
company_867719,3,0.006185567010309278
company_224964,3,0.006185567010309278
company_532766,3,0.006185567010309278
company_032857,3,0.006185567010309278
company_780707,3,0.006185567010309278
company_634063,3,0.006185567010309278
company_159644,3,0.006185567010309278
company_238090,3,0.006185567010309278
company_361274,3,0.006185567010309278
company_658798,3,0.006185567010309278
company_047472,3,0.006185567010309278
company_853300,3,0.006185567010309278
company_790307,3,0.006185567010309278
company_029986,3,0.006185567010309278
company_624873,3,0.006185567010309278
company_247805,3,0.006185567010309278
company_294971,3,0.006185567010309278
company_949075,3,0.006185567010309278
company_548414,3,0.006185567010309278
company_638504,3,0.006185567010309278
company_464023,3,0.006185567010309278
company_129717,3,0.006185567010309278
company_243063,3,0.006185567010309278
company_345983,3,0.006185567010309278
company_673220,3,0.006185567010309278
company_020961,3,0.006185567010309278
company_509175,3,0.006185567010309278
company_858182,3,0.006185567010309278
company_290946,3,0.006185567010309278
company_849859,3,0.006185567010309278
company_155686,3,0.006185567010309278
company_106807,3,0.006185567010309278
company_934397,3,0.006185567010309278
company_192563,3,0.006185567010309278
company_540895,3,0.006185567010309278
company_636534,3,0.006185567010309278
company_895499,3,0.006185567010309278
company_685177,3,0.006185567010309278
company_388824,3,0.006185567010309278
company_684858,3,0.006185567010309278
company_843036,3,0.006185567010309278
company_170802,3,0.006185567010309278
company_146728,3,0.006185567010309278
company_374410,3,0.006185567010309278
company_459642,3,0.006185567010309278
company_888563,3,0.006185567010309278
company_338453,3,0.006185567010309278
company_926053,3,0.006185567010309278
company_106117,3,0.006185567010309278
company_934984,3,0.006185567010309278
company_598542,3,0.006185567010309278
company_185965,3,0.006185567010309278
company_394142,3,0.006185567010309278
company_506098,3,0.006185567010309278
company_056797,3,0.006185567010309278
company_543093,3,0.006185567010309278
company_791965,3,0.006185567010309278
company_138064,3,0.006185567010309278
company_399160,3,0.006185567010309278
company_632792,3,0.006185567010309278
company_124165,3,0.006185567010309278
company_568222,3,0.006185567010309278
company_263929,3,0.006185567010309278
company_108513,3,0.006185567010309278
company_924718,3,0.006185567010309278
company_059079,3,0.006185567010309278
company_368162,3,0.006185567010309278
company_820193,3,0.006185567010309278
company_539613,3,0.006185567010309278
company_791154,3,0.006185567010309278
company_885127,3,0.006185567010309278
company_565740,3,0.006185567010309278
company_436500,3,0.006185567010309278
company_145612,3,0.006185567010309278
company_203572,3,0.006185567010309278
company_873733,3,0.006185567010309278
company_091903,3,0.006185567010309278
company_350528,3,0.006185567010309278
company_405965,3,0.006185567010309278
company_531965,3,0.006185567010309278
company_410137,3,0.006185567010309278
company_851020,3,0.006185567010309278
company_128371,3,0.006185567010309278
company_324018,3,0.006185567010309278
company_475554,3,0.006185567010309278
company_135884,3,0.006185567010309278
company_793707,3,0.006185567010309278
company_942009,3,0.006185567010309278
company_407710,3,0.006185567010309278
company_302564,3,0.006185567010309278
company_650379,3,0.006185567010309278
company_823650,3,0.006185567010309278
company_768194,3,0.006185567010309278
company_163376,3,0.006185567010309278
company_963898,3,0.006185567010309278
company_592721,3,0.006185567010309278
company_268339,3,0.006185567010309278
company_625229,3,0.006185567010309278
company_336679,3,0.006185567010309278
company_247467,3,0.006185567010309278
company_911384,3,0.006185567010309278
company_236522,3,0.006185567010309278
company_658551,3,0.006185567010309278
company_580328,3,0.006185567010309278
company_818652,3,0.006185567010309278
company_901807,3,0.006185567010309278
company_800633,3,0.006185567010309278
company_012696,3,0.006185567010309278
company_397903,3,0.006185567010309278
company_585293,3,0.006185567010309278
company_764869,3,0.006185567010309278
company_934970,3,0.006185567010309278
company_361041,3,0.006185567010309278
company_845969,3,0.006185567010309278
company_874469,3,0.006185567010309278
company_982436,3,0.006185567010309278
company_846943,3,0.006185567010309278
company_700144,3,0.006185567010309278
company_307752,3,0.006185567010309278
company_414811,3,0.006185567010309278
company_694183,3,0.006185567010309278
company_917378,3,0.006185567010309278
company_818960,3,0.006185567010309278
company_102761,3,0.006185567010309278
company_215005,3,0.006185567010309278
company_451637,3,0.006185567010309278
company_181982,3,0.006185567010309278
company_005448,3,0.006185567010309278
company_056820,3,0.006185567010309278
company_203178,3,0.006185567010309278
company_713618,3,0.006185567010309278
company_296444,3,0.006185567010309278
company_004336,3,0.006185567010309278
company_757095,3,0.006185567010309278
company_114313,3,0.006185567010309278
company_896095,3,0.006185567010309278
company_886468,3,0.006185567010309278
company_322559,3,0.006185567010309278
company_531151,3,0.006185567010309278
company_412824,3,0.006185567010309278
company_035804,3,0.006185567010309278
company_003953,3,0.006185567010309278
company_270838,3,0.006185567010309278
company_278898,3,0.006185567010309278
company_168479,3,0.006185567010309278
company_218402,3,0.006185567010309278
company_376451,3,0.006185567010309278
company_936031,3,0.006185567010309278
company_915140,3,0.006185567010309278
company_400740,3,0.006185567010309278
company_674363,3,0.006185567010309278
company_637921,3,0.006185567010309278
company_976955,3,0.006185567010309278
