job_title,job_avg_experience_rank,job_experience_threshold,job_avg_education_rank,job_education_threshold,job_comprehensive_threshold,job_hot_count
32a1eb1859033046bfed9fa187b1fa35cn,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
dc6d6c9c5a7493dce0caf068e93120ccNU,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
2467fc080fef86bd731b6f6fc4e2f38bNR,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
c5625df4f1399ec6b7aa126d93d20cf4Te,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
329f419300fa514cee8f5eca5d1c8e75Qx,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
c5545ad9a54d372ebda1297161a7ccedbh,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
07cee52e7617350bba3422e6d7e5ca00Ja,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
615b846cfc45c2af9807899010938b2dZi,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
7a8693b6f03daa43b8b436b1383585a9YT,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
6162a14909c58d67ff45dcc10611a94bGV,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
6161285a6ffd5bdd2275563ca5a1db6dxH,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
ad624a983ba7514fb56728d9ddeb6b70ju,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
41719c56def359614ece8b9d2016c2a1eI,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
ad5c936a4ec04f61bd999724de9bc9bbBa,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
04dd7eb39a09da80d809c794e0ff37b4oB,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
540f2c68590ff63f229a88eab7ff30ccOM,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
8feabe9c154539359b92de0a9c468be7gg,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
17648e015ea7c71a0f6a449000fb6cd8NT,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
f135b43c5baf5012be4f0f32d4274b95nW,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
f130a87844d5c8ec6f6bf7b6fd27b076TE,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
246c294cfe7d4568f71c7e46ddfa108aeV,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
dc62e2592c5e466e4a9fb6fc2d51fccbfN,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
dc61c22564e95c9476ef2f619a9127f2bt,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
c56ce69be0f11b17f51fc9ebaf71b862EB,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
3292037193e50c542940e09e6c32100apB,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
c571c758485a664d999256c3d8469ebbrL,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
c57170981725edba9475bd9b636771b1eO,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
dc6850aed5d905f38f597ad1ad03a5d0TY,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
247173d27cafb7adb011ce968efccc96di,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
540b5a349462455b9e5730372090ba7eMR,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
8ff1378c73608525ab96549e67036e50Sf,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
8ff01fb697584aef98a8cbdfdc2178bdxp,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
5414eb789b1c58b5139c94e0eccf8d43uN,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
1eb17cdc4f46a5853cfc7ec9d9b657cbSd,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
ad630e1249426881dad9dd08bb451ecbFU,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
7a6bb82820824324abf3a22a024ad93fke,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
61725114d135411d190de820bd65cf9cfe,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
dc4a78f2997fc9690b081213606c36d4dW,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
9009c8647be26a84a4a990100d7e0ffcJk,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
54042d8466be86d407f97d5e0acbb5a5QG,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
5403398a18259d51dbe3565e65d10095Go,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
9004b90593614b57ef1a12277922730aQh,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
8ffbeb47c63a9a661d7050cf1f05c85dtC,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
04dc3732f5a19cdb34308d058b11d823iJ,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
0198d6db63566de62314c3e8c07f9479NI,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
616673a3f1a63df94bed5d43d0ee22cedK,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
11e86cd6f53b0c7017a29a3659744f21Vl,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
f9ba3cf8094d1832cac94459def9a00cIe,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
c5874c0f6e434ee5b866a5554aa79b00NW,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
6169f0dd2c6980fa1b8efb3f9f0838d1EF,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
7a5ac2674ebf7c8c673e4c08d92cfd21Zw,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
617abce906de4072ba57b7af85ed1388YF,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
617925b311d408da74902b18db1da001Oe,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
617598be1f2d0e68bd9d41d8ec0f9e9dlu,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
53f95d853ebf469ce5a464d01743aa7dYa,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
176c1ca0915a27d6aec41f3f04ef1ce1Gg,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
176c192dd56dfb89d26cdd3a8228931byZ,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
019655cb4441ae65a93f5ff1521288f5qS,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
ad5308b8b2362c83ffa4975de855e20bpN,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
ad4f69b4a56a50806ef3ef269433fa51AY,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
c57f994ca8887eccc29d0c27a222a2b1sB,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
c57f252aa406d9cedb83ad9e3394884cyT,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
c5792ce8e41823445736db12eaa83b4eGB,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
c5790c0d0d2657bd6a6c537b0e1478defz,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
616b9d25259826ffdaab07557672e6dfaX,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
901823b7e4e58ae25731a00f0ae3f517Yu,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
4187201a01a6bd9a6b227d759d8ac663TK,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
e58d356d622406373fa4db39e8c67f47ha,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
1ea5c327a8ded31f94d60da0abb93a68av,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
1ea53c7f1d9e68dd292c13abf67bd662bH,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
41817d71e0aeb17dc05b2d03e5dc6048ug,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
ad3ad099054b9ad5dfc78845059a6d5aNX,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
418bf68f79499b0dab76698ddb5e4b1bvn,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
418af14c818cdeda3c4b556ed684553ceM,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
32850d74cedb6ddb05c713e3d02d7dabHT,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
0bf5b45e418eb08b91162126e8026af9sF,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
0bf06c847c573cd0a8e9bb2d7ad64a31fD,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
dc6059c272e27453649cf2c5b2b9838asC,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
f9c58274d5e065042f64059ec02664baYT,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
7a5e989b4df0d269551b0d6758bf40b4my,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
247d3cade63c9f988049504ffbee65f8ly,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
2479ba2d9f72d173690012ee669d362amD,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
7a56669e5fcff1f9d2ef0e6866a073cdus,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
7a504d085f3d69ee5b6fbd6d091dbb3dJJ,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
7a4d0e5cf6054ba764692d20f336a57cML,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
618852ab067748002e1b6f663ede4b96Qr,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
e593c1935b1d1b614782fb5eeed62368fQ,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
1ea4dc2bcb2d32f038b6e0d8474a5107ra,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
90228aa7830eff014cf58c81e4332cdefU,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
f1253074f018a0b0337e0ec9d143b9d0Cb,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
177b41c32782fce65d6c537f828cdb8bnN,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
901d3484025899f73ce15d09a5882637hi,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
901b7a7dce57b7698c7a18c1e7e16302hO,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
c5a9afbf0f6598048a08e3f7fe6834a0dm,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
24846c823dca435b09572d795655edc7Kp,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
4195869d9f91fc6f60cba04caad20113Ym,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
9030e49e5a25e38908a4673087b3edd6Xb,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
902d757c60d8e6114ad2003e0dbf3f2aod,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
902bbf81a9d6074d63c7375580dd3c84HY,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
ad331c670f11c2f469ad00cbd5db1dbfCv,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
ad30b1ec34c8ea13b3b6961203517d17tr,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
418d23b30f18a31ce13fff4a74f8532buX,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
0b247751e7521d4e16bece31d957a290zE,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
e5948d181bb8b0c236518f6c4f98163fmm,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
c58f592bfe1e6c7a91e7b1b0d4ff80b2qw,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
dc5231103f4a1fb0155180007ff5fbbdmf,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
dc504b9b9925e4674cec1197567cdb31ty,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
4198c37e1d15758cad77e4d0dfaef43dCK,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
ad1b58ac54bace8e03411299b44d8628XZ,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
1e8ed3703c5a3e354c7dbd98228b29bfFD,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
e59e8bf49ac25640fece9b84c182462bLr,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
e59b8c381461d82eb78f04617221ab1fEa,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
53e4dde2595ebaa2f64a948b0c2aca06qu,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
0a1a62389d6e674f06a138700e25db86mG,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
9035fdfe2e72060399f202e73c5eb946hC,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
e59094240dac071ec387fa1f6fe243cbkT,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
0b23b8a01c2c86bd1afb99fb52c4a868ni,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
ad29bfffba8ce30eb0ae9bae671f68aboH,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
ad264b1141d68de0876d9aca200bb13bwY,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
327b90bece9aebb3ff23b033a63072b0DH,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
c5aefe1a16b6b46e79f29a833915b191aP,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
7a43a322134b7697daaf7a28afcf0ef3Wf,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
f9db81a00bdf5976ae3555e0cea307d8rD,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
f9d9046a17be6db6aff5bde7f863a1c6xl,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
11db910d4a7154cb5efcede76f8971f1kD,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
11d9e6c895ecb6a34619ba3396b56997vh,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
c5bbb7b97e4f42f02cbc0c2dc5f8ab3dKG,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
c5bb3d96a619844a66631f7ef52f597cNr,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
c5b7b5e0394072f14de9e7d6ac3c384aGg,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
c5b69583114c6522dcfc5ca3efceb37edD,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
ad126b2d6e6b9aed975bbc3fc40aa3b0EI,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
41a2677e73346dc3a2c67465efe2a862Rl,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
41a15c6bae700e05c69aae5a61ef1a3bJw,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
419cb179794872225dae7d4bf14f518cwj,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
419c792c8343a9c9808e24b618429a16YX,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
419b0484df2e4a29262c4971038d603aMa,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
7a3fa3e8457903afcb552a80f1d4dd3fmC,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
7a3f0070e5d7f3dafa24017493245cdbIS,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
7a376285ff28a4a51ec0312d1ab8dae4Pn,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
6199393f82a6ead4d80027203e40a490Fu,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
11d8c83cf7e928eedb756441a8195b3cmB,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
41a9c390d10850ef1f65a89ebc9307afeQ,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
17804f302a35c003eb21059644a05372sj,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
177f707fc9d29859001d8927f8bc9feckW,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
904e07c67731004c7e41d549df5bb0ecto,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
904d33b57dff0617f79cc64174cb31earz,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
9049590cbf8855c35f15ccea1eda1b69wj,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
0a187d5d690945210b6b02403b3451e8zy,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
53e291d65032bdfce4c38b01610e2c09iW,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
ad16a3634b0db5ffc827a1eaf4790327Bj,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
7a461912959d0f307950b9fcb5f1ece3yi,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
7a43a977e0846aa0b2544341b2bd88d5MQ,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
c5c86f7501be36ff66b9a0a2fc5bb1b8Nh,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
066dfa3ae3ddfd07f082d287c410aa8cPr,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
53e10045155ffbdf203dbb36fd1e3085IH,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
53e0b26fdf0f3184de9954703c6b2d92Nd,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
53dd6b7104c9568cb9b137be4a148529yG,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
1778524709a1ba65be7cebce39306652ZM,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
177791cc4d50913cc98ade52026606acaM,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
f1193bcf5a4053a431669a8ac24477d0Fr,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
ad102343909ea0a52995e0a0f8a1613emr,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
ad0db2a9e4ab60f31dddd95fa57f66aafA,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
11d8314d3e83ba56216528f961ea803eWZ,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
24868a59189b93ebb58f54ab32b6bff2tm,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
07d234ce685fd5e2a8ff484a07452b8eJe,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
7a1f41cacd8609ade061f50324eeb942RL,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
c5b5a2fb703c33e7d9eada36c1ba7061Eq,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
326d0abfa1a42013513f7219878808a9Zu,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
f9ea84ecf5b9e05eb70c5313cdf144b6tl,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
f9e33ad7330ddd701b2386fe8267050fir,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
11d30d1abe904e93187c3bcf393610a7xl,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
11d309913c64eb9a1395ecc9b1361580pl,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
61aa671602ce166bd14ca63f82801785Yq,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
1e91561685ea5b5dc6e769a4fd1f66beFG,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
ad06806246e6e64efbf073a45ae6c997fc,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
41b56465e85b37de5a4800c81d46d113TU,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
41adc457e50f46d6f48af8ab24c76a33ik,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
e5a95035041e50859a8390093280021eod,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
325cb82443df0e0cdef755934bea5abaVX,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
248853c2a9a7a0128907c48b694b33b2mH,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
c5d6f2f68e1bcb92259836f28fb1dd48ji,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
c5d4fc846a287a95bbdf0a3907226ad4XF,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
324fb30a1f316280e1c49afe5f64783eTs,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
324f45359487c587b97465096aab2742NC,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
7a0e606812974ad31a53bb29b3878350ua,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
f9fbe374ecb85460d1a4ae5035c1098fQd,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
f9f742924a8e2cb138bbedcadae83a9fuJ,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
f9f1f5edea79a0051016f9d172565bacgh,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
acfc6a517ef9939ea0d9adb315e57812YE,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
41bb2b74cf0baf2b7511ee8c64e2d973Dt,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
41b6767904a036a0689080ad643a4c44Jv,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
acf4fbeb936492dd66fafd35f6065e82QX,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
00eada4878c30506557869a87a262e15Pk,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
9068f054342c197019c16794fcb2365ccW,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
906788140babe089c58c082956ac95c0mJ,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
53db9035cbe44613e69699685cb0c08eUU,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
61a66178c66be575c34099c1b53a1639eE,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
61bb1acf5790092fbecbec7f6850d7fbPr,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
79fee73a5d8af0ee0aff53cc6cb5d713FR,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
79fc30f926a2a1253b5f9d5489e8ac38zk,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
11be605f8d0844a3c3625cc58c98da00Gn,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
fa026f93f2a337584694b780c0767686EQ,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
acee901b600b5509bd615195bacb6692kn,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
acee53c86fd5b39a43d251692ba257facU,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
41cca2b2eae979bdc66ecf995b076ebfgg,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
906f2ffc47e6eac7c8cff6477e629a57Lu,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
906e81c99a6f0ed3e5f2231b4981daaeDZ,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
f115bb51e73bb1b7e8c15622450a3bc0qq,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
17830a2f7e796e161243e0cbb49e4ac3Fm,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
17827efe9f78013d9f1ba2ef3d428dc8Cr,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
c5df1a1f90edbbc82d13e62ee4c5a56fja,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
c5da704501e3e7eec8a4eac24bfd139dyB,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
c5d940642f9f5f2d15e225c8105d86d0Rs,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
323982edd4b6b8c8091bf44320b907fawC,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
c5ef03652aa1804948b133397c33134dMm,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
1e8befd061831880f857490abf9d8e1arf,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
e5abe765663380639d800f1ee0a285fdpY,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
f10ba1a222c32ae03297a0321235bdb2BW,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
907ae0a9b3bd603cf847d95a59aa9451TI,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
9079a07cd0ce001ce923f5e211709555ew,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
9078f63c59db72858c5d6001cae86d9eUx,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
9073dbb81e053065e7dfd3b4fadaa6b0Ds,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
41bedbc19f6abc1ce93ee9fe542a058cfa,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
41bddd33e000fdffc80f417f47d9b004Dh,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
32434eca7ae1e7abb389702fb46bd8b6Cf,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
c5e4efdef90139233dc55f4d32eb5774lF,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
dc3608324fcc2386cedc044a1a50c383vc,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
dc2dadbb8efe32814c2b54d1dc9708d2Qg,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
dc1b1c1df2f09a1f7c22a844dedef610aI,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
c5fd14b92356dc084da89feafb8999baJb,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
41d3cfb3131999403c8c492e9ba04aceFp,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
41d094462ac5d1a11b168e12d7f35df7SA,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
e5ba7328cb7356847efb4c7c9e4d886fyw,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
e5b9e9fb90380963551e1dd33b1e7be1JB,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
f10f988628ad5488623bb2653769b48bZs,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
41cb0938cf0d908ac82b400a49c846d6Dk,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
acec5efce9483a1d1626252690ac6cdcLW,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
e5afd09bd809e1e98e1abffbb38ec7d8Xq,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
dc246f7e9c5a23c098d8c4f127d1f568Td,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
dc239940f4d31c7d053cbe7c933d74fbzo,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
c5eab5f553ef09baabe27ec3017265afaM,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
c5f151790cd28dfd81531ebafae1e6e5Zu,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
323c0ad51dfd2c0207f97829a7155e48qB,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
79e553fc3af12e1e3a8630cd5208fdfauw,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
79e52456349deac1be69dd196645afb9rO,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
61ce8cee6504c050355f0101950a3c3bRP,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
ace43b5645439b6f329be5270d017199Ol,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
41de04d8598eac714fdbf6cb39e46eb7Mb,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
acdf9a7d72259e20ff1c1cc2d79d3a79nj,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
53b9aefd054ed09798cfee668c42341eMm,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
908411f175367dddd2079c86eae1dbf7AQ,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
aceb4b96cabda3382eb4ba37a0905f95AS,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
dc258061ee8cc5a1445a4266516ee72ekx,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
11c6d55fdfb4f42ada1a314bb95501bcmp,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
79eae4b9b297d2163aaafaab5c710b50Qv,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
61c142073772a56bcad3bc5bf55ab788Fi,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
61bfa61c71823df40ccddb5a69350e2brS,7.0,7.0,10.0,8.333333333333334,7.666666666666667,1
